3,1194,4.0
3,1201,4.0
3,1204,4.0
3,1207,5.0
3,1220,5.0
3,1221,4.0
3,1222,3.0
3,1238,4.0
3,1267,4.0
3,1269,5.0
3,1270,4.0
3,1272,3.0
3,1281,4.0
3,1285,3.0
3,1286,3.0
3,1288,4.0
3,1303,5.0
3,1307,3.0
3,1320,4.0
3,1339,4.0
3,1353,4.0
3,1355,4.0
3,1356,4.0
3,1372,4.0
3,1373,3.0
3,1378,4.0
3,1379,4.0
3,1380,4.0
3,1385,5.0
3,1387,5.0
3,1390,3.0
3,1395,2.0
3,1417,3.0
3,1425,4.0
3,1427,4.0
3,1445,2.0
3,1456,2.0
3,1459,3.0
3,1463,3.0
3,1479,5.0
3,1523,3.0
3,1527,4.0
3,1531,3.0
3,1551,3.0
3,1552,3.0
3,1556,3.0
3,1558,3.0
3,1582,3.0
3,1584,3.0
3,1591,3.0
3,1594,2.0
3,1595,3.0
3,1597,5.0
3,1598,3.0
3,1619,5.0
3,1625,5.0
3,1626,3.0
3,1635,3.0
3,1645,5.0
3,1653,3.0
3,1654,3.0
3,1673,4.0
3,1676,4.0
3,1680,5.0
3,1681,3.0
3,1686,5.0
3,1687,5.0
3,1703,3.0
3,1717,4.0
3,1728,3.0
3,1731,2.0
3,1733,3.0
3,1750,3.0
3,1762,3.0
3,1772,3.0
3,1784,5.0
3,1792,5.0
3,1814,4.0
3,1817,3.0
3,1863,3.0
3,1892,5.0
3,1906,3.0
3,1909,4.0
3,1911,4.0
3,1923,3.0
3,1937,4.0
3,1951,5.0
3,1959,4.0
3,1961,4.0
3,1968,4.0
3,1983,3.0
3,2000,5.0
3,2003,4.0
3,2006,5.0
3,2009,5.0
3,2011,4.0
3,2015,4.0
3,2020,5.0
3,2021,3.0
3,2029,3.0
3,2040,3.0
3,2046,4.0
3,2057,4.0
3,2058,4.0
3,2062,3.0
3,2067,5.0
3,2072,3.0
3,2078,5.0
3,2080,5.0
3,2091,3.0
3,2095,3.0
3,2099,4.0
3,2100,4.0
3,2104,3.0
3,2105,5.0
3,2115,4.0
3,2118,4.0
3,2123,3.0
3,2124,4.0
3,2126,4.0
3,2128,4.0
3,2144,3.0
3,2151,4.0
3,2153,3.0
3,2154,4.0
3,2160,4.0
3,2161,4.0
3,2163,3.0
3,2169,3.0
3,2174,5.0
3,2180,5.0
3,2183,4.0
3,2184,4.0
3,2188,3.0
3,2206,4.0
3,2231,4.0
3,2235,3.0
3,2241,3.0
3,2248,4.0
3,2250,3.0
3,2260,3.0
3,2265,2.0
3,2266,4.0
3,2271,2.0
3,2287,4.0
3,2290,3.0
3,2301,4.0
3,2310,3.0
3,2312,4.0
3,2313,4.0
3,2328,4.0
3,2331,4.0
3,2334,4.0
3,2335,2.0
3,2338,3.0
3,2345,3.0
3,2355,4.0
3,2359,4.0
3,2363,3.0
3,2366,5.0
3,2367,4.0
3,2383,2.0
3,2393,4.0
3,2396,5.0
3,2407,4.0
3,2418,3.0
3,2427,3.0
3,2429,4.0
3,2436,4.0
3,2443,4.0
3,2450,3.0
3,2454,4.0
3,2474,2.0
3,2490,5.0
3,2502,5.0
3,2513,4.0
3,2526,3.0
3,2528,4.0
3,2532,2.0
3,2539,4.0
3,2545,3.5
3,2546,3.0
3,2547,2.0
3,2548,2.0
3,2549,3.0
3,2555,3.0
3,2558,4.0
3,2561,3.0
3,2571,5.0
3,2574,2.0
3,2583,5.0
3,2587,3.0
3,2612,5.0
3,2636,4.0
3,2639,1.0
3,2641,3.0
3,2643,3.0
3,2657,5.0
3,2664,4.0
3,2667,4.0
3,2676,5.0
3,2683,4.0
3,2690,4.0
3,2701,3.0
3,2706,3.0
3,2707,4.0
3,2713,4.0
3,2714,3.0
3,2716,5.0
3,2717,3.0
3,2721,4.0
3,2723,3.0
3,2724,3.0
3,2734,1.0
3,2736,3.0
3,2746,4.0
3,2749,3.0
3,2755,3.0
3,2757,3.0
3,2762,5.0
3,2763,5.0
3,2764,5.0
3,2778,4.0
3,2782,4.0
3,2785,3.0
3,2786,3.0
3,2791,5.0
3,2793,3.0
3,2803,5.0
3,2806,3.0
3,2807,3.0
3,2822,4.0
3,2828,2.0
3,2829,3.0
3,2840,3.0
3,2841,3.0
3,2860,4.0
3,2870,5.0
3,2881,5.0
3,2885,4.0
3,2890,4.0
3,2902,3.0
3,2903,2.0
3,2912,3.0
3,2918,4.0
3,2929,4.0
3,2944,4.0
3,2945,3.0
3,2947,5.0
3,2949,4.0
3,2950,1.0
3,2968,4.0
3,2971,4.0
3,2974,4.0
3,2975,3.0
3,2985,4.0
3,2986,3.0
3,2990,3.0
3,2995,3.0
3,3015,4.0
3,3016,5.0
3,3019,4.0
3,3020,3.0
3,3022,4.0
3,3024,2.0
3,3031,3.0
3,3032,3.0
3,3033,3.0
3,3037,5.0
3,3045,4.0
3,3051,3.0
3,3062,4.0
3,3074,5.0
3,3076,4.0
3,3102,4.0
3,3107,4.0
3,3111,4.0
3,3115,5.0
3,3132,4.0
3,3148,4.0
3,3149,3.0
3,3155,4.0
3,3161,3.0
3,3168,5.0
3,3172,4.0
3,3196,3.0
3,3201,3.5
3,3206,4.0
3,3214,4.0
3,3230,4.0
3,3240,3.0
3,3249,3.0
3,3250,3.0
3,3255,4.0
3,3257,5.0
3,3263,4.0
3,3270,4.0
3,3296,4.0
3,3325,3.0
3,3331,3.0
3,3334,4.0
3,3341,3.0
3,3354,5.0
3,3358,1.0
3,3370,4.0
3,3371,4.0
3,3379,4.0
3,3387,3.0
3,3389,3.0
3,3395,3.0
3,3414,3.0
3,3417,5.0
3,3418,5.0
3,3427,3.0
3,3438,4.0
3,3444,3.0
3,3445,5.0
3,3466,4.0
3,3468,5.0
3,3471,5.0
3,3475,4.0
3,3477,4.0
3,3481,4.0
3,3500,3.0
3,3501,4.0
3,3505,5.0
3,3510,4.0
3,3512,5.0
3,3519,4.0
3,3523,3.0
3,3525,3.0
3,3527,5.0
3,3535,4.0
3,3548,4.0
3,3555,5.0
3,3568,4.0
3,3595,3.0
3,3598,5.0
3,3600,3.0
3,3623,5.0
3,3639,4.0
3,3649,4.0
3,3668,5.0
3,3681,5.0
3,3684,4.0
3,3690,2.0
3,3697,3.0
3,3701,4.0
3,3704,4.0
3,3705,2.0
3,3706,4.0
3,3707,4.0
3,3711,3.0
3,3713,4.0
3,3716,3.0
3,3717,4.0
3,3726,3.0
3,3734,4.0
3,3735,4.0
3,3752,4.0
3,3755,4.0
3,3756,4.0
3,3758,2.0
3,3763,5.0
3,3769,4.0
3,3770,4.0
3,3789,4.0
3,3791,3.0
3,3792,4.0
3,3793,4.0
3,3798,4.0
3,3806,3.0
3,3807,4.0
3,3813,3.0
3,3824,3.0
3,3825,3.0
3,3826,3.0
3,3827,4.0
3,3834,3.0
3,3835,3.0
3,3846,3.0
3,3852,4.0
3,3861,4.0
3,3863,5.0
3,3873,5.0
3,3879,4.0
3,3883,3.0
3,3896,2.0
3,3898,3.0
3,3901,3.0
3,3908,4.0
3,3917,5.0
3,3926,4.0
3,3949,3.0
3,3956,4.0
3,3959,5.0
3,3960,3.0
3,3972,2.0
3,3977,3.0
3,3978,4.0
3,3981,4.0
3,3983,4.0
3,3999,3.0
3,4002,4.0
3,4005,4.0
3,4010,3.0
3,4014,4.0
3,4019,4.0
3,4024,3.0
3,4027,4.0
3,4029,4.0
3,4030,4.0
3,4033,4.0
3,4037,3.0
3,4038,4.0
3,4040,3.0
3,4043,4.0
3,4047,4.0
3,4052,4.0
3,4086,5.0
3,4089,3.0
3,4092,3.0
3,4100,2.0
3,4121,4.0
3,4123,2.0
3,4126,3.0
3,4131,4.0
3,4132,3.0
3,4138,2.0
3,4139,4.5
3,4148,4.0
3,4157,4.0
3,4159,4.0
3,4177,3.0
3,4203,3.0
3,4212,4.0
3,4213,3.0
3,4223,4.0
3,4224,3.0
3,4225,4.0
3,4234,3.0
3,4246,4.0
3,4265,3.0
3,4279,5.0
3,4290,3.0
3,4292,5.0
3,4299,4.0
3,4306,5.0
3,4308,4.0
3,4310,4.0
3,4329,4.0
3,4332,4.0
3,4333,2.0
3,4339,4.0
3,4340,2.0
3,4349,4.0
3,4351,5.0
3,4357,3.0
3,4367,5.0
3,4378,3.0
3,4388,2.0
3,4401,3.0
3,4403,3.0
3,4408,2.0
3,4450,3.0
3,4467,4.0
3,4469,3.0
3,4480,3.0
3,4483,2.0
3,4503,2.0
3,4522,4.0
3,4529,4.0
3,4530,3.0
3,4533,3.0
3,4535,5.0
3,4541,3.0
3,4543,3.0
3,4549,3.0
3,4550,3.0
3,4554,3.0
3,4560,2.0
3,4561,4.0
3,4563,3.0
3,4569,3.0
3,4583,3.0
3,4585,5.0
3,4589,4.0
3,4591,4.0
3,4608,4.0
3,4610,3.0
3,4619,2.0
3,4623,4.0
3,4629,4.0
3,4638,5.0
3,4639,3.0
3,4646,4.0
3,4651,4.0
3,4653,3.0
3,4654,5.0
3,4661,4.0
3,4663,2.0
3,4672,3.0
3,4688,4.0
3,4690,4.0
3,4695,4.0
3,4699,5.0
3,4700,3.0
3,4701,4.0
3,4710,3.0
3,4713,4.0
3,4723,3.0
3,4725,3.0
3,4744,3.0
3,4758,3.0
3,4784,5.0
3,4787,4.0
3,4802,4.0
3,4809,5.0
3,4812,3.0
3,4837,4.0
3,4848,4.0
3,4851,4.0
3,4853,2.0
3,4857,4.0
3,4862,4.0
3,4866,5.0
3,4896,4.0
3,4899,2.0
3,4901,5.0
3,4918,3.0
3,4929,3.0
3,4932,4.0
3,4933,4.0
3,4936,4.0
3,4947,5.0
3,4957,3.0
3,4958,4.0
3,4963,5.0
3,4982,4.0
3,4995,5.0
3,5015,4.0
3,5016,4.0
3,5017,4.0
3,5024,3.0
3,5027,4.0
3,5029,4.0
3,5036,2.0
3,5039,4.0
3,5048,3.0
3,5065,4.0
3,5125,3.0
3,5131,3.0
3,5155,1.0
3,5183,4.0
3,5186,3.0
3,5190,4.0
3,5207,3.0
3,5213,2.0
3,5246,2.0
3,5248,1.0
3,5275,2.0
3,5307,3.0
3,5308,4.0
3,5337,3.0
3,5357,4.0
3,5366,2.0
3,5378,5.0
3,5418,4.0
3,5428,2.0
3,5434,4.0
3,5437,3.0
3,5438,4.0
3,5452,1.0
3,5456,2.0
3,5492,3.0
3,5500,4.0
3,5522,4.0
3,5541,4.0
3,5580,3.0
3,5581,3.0
3,5586,4.0
3,5589,5.0
3,5593,4.0
3,5600,3.0
3,5601,3.0
3,5609,3.5
3,5657,4.0
3,5661,2.0
3,5665,3.0
3,5667,3.5
3,5689,3.0
3,5692,3.0
3,5693,4.0
3,5696,3.0
3,5731,3.0
3,5752,4.0
3,5756,3.0
3,5764,4.0
3,5773,3.0
3,5801,5.0
3,5823,3.0
3,5827,3.0
3,5845,3.0
3,5853,4.0
3,5854,4.0
3,5863,4.0
3,5867,4.0
3,5919,3.0
3,5957,3.5
3,5961,3.0
3,5970,4.0
3,5988,4.0
3,5999,3.0
3,6001,3.0
3,6099,2.0
3,6111,3.0
3,6422,5.0
3,6428,4.5
3,6893,4.0
3,6910,2.0
4,185,5.0
4,189,5.0
4,196,5.0
4,217,3.0
4,227,5.0
4,234,5.0
4,240,5.0
4,257,4.0
4,260,5.0
4,276,4.0
4,282,4.0
4,289,4.0
4,291,4.0
4,296,4.0
4,316,4.0
4,318,4.0
4,319,4.0
4,426,4.0
4,442,4.0
4,454,4.0
4,555,5.0
4,593,5.0
5,34,3.5
5,150,4.0
5,367,4.0
5,377,4.0
5,595,4.0
5,733,4.0
5,1036,3.5
5,1080,5.0
5,1204,3.0
5,1220,4.5
5,1374,2.5
5,1485,4.0
5,1517,4.0
5,1923,4.0
5,2000,4.0
5,2081,4.0
5,2115,4.5
5,2301,4.0
5,2947,4.0
5,2949,4.0
5,3623,3.5
5,4306,4.5
5,6807,4.5
5,7569,4.0
6,172,3.5
6,185,4.0
6,223,4.5
6,233,4.0
6,260,2.0
6,296,4.5
6,367,1.0
6,431,3.5
6,467,4.0
6,500,4.5
6,539,5.0
6,593,4.0
6,595,4.0
6,803,3.0
6,858,4.0
6,907,5.0
6,912,5.0
6,918,5.0
6,923,5.0
6,933,5.0
6,954,5.0
6,969,5.0
6,973,5.0
6,994,3.0
6,1066,5.0
6,1077,5.0
6,1079,5.0
6,1080,4.0
6,1088,4.0
6,1093,4.0
6,1096,5.0
6,1097,3.0
6,1120,4.0
6,1124,5.0
6,1132,5.0
6,1135,4.0
6,1150,5.0
6,1171,5.0
6,1173,5.0
6,1185,4.0
6,1186,5.0
6,1188,5.0
6,1193,5.0
6,1207,5.0
6,1220,4.0
6,1222,4.0
6,1248,5.0
6,1269,5.0
6,1272,4.0
6,1276,5.0
6,1288,5.0
6,1303,5.0
6,1305,4.0
6,1307,5.0
6,1339,4.0
6,1374,4.0
6,1380,4.0
6,1387,3.0
6,1517,4.0
6,1584,4.0
6,1594,4.0
6,1635,5.0
6,1673,4.5
6,1784,4.5
6,1883,4.0
6,1923,4.0
6,1934,5.0
6,1951,4.0
6,1955,5.0
6,1961,4.0
6,1968,3.5
6,2020,4.0
6,2025,4.0
6,2067,4.0
6,2080,4.0
6,2089,4.0
6,2100,4.0
6,2102,5.0
6,2160,3.0
6,2238,4.0
6,2248,5.0
6,2300,5.0
6,2312,4.0
6,2355,4.0
6,2359,4.0
6,2396,5.0
6,2474,3.0
6,2478,3.0
6,2539,5.0
6,2558,2.0
6,2571,3.0
6,2583,5.0
6,2657,5.0
6,2683,4.0
6,2690,5.0
6,2716,5.0
6,2779,5.0
6,2791,3.5
6,2797,5.0
6,2890,5.0
6,2944,4.0
6,2947,4.0
6,2968,4.0
6,2970,5.0
6,2971,5.0
6,3019,3.0
6,3022,4.5
6,3037,5.0
6,3088,5.0
6,3168,5.0
6,3196,4.0
6,3201,5.0
6,3334,5.0
6,3341,4.0
6,3418,4.0
6,3468,5.0
6,3481,5.0
6,3735,5.0
6,3788,4.5
6,3873,5.0
6,3925,3.0
6,4002,4.0
6,4014,4.5
6,4029,3.5
6,4037,5.0
6,4292,4.0
6,4306,5.0
6,4308,4.5
6,4361,5.0
6,4489,3.5
6,4896,1.0
6,5812,4.5
6,5878,3.0
6,5902,4.0
6,6001,5.0
6,6365,2.0
6,6380,5.0
6,6893,3.5
6,7216,5.0
6,7396,5.0
6,7934,3.0
6,25850,4.5
6,30749,4.5
6,38886,4.5
6,54503,4.5
7,16,4.0
7,24,3.0
7,42,3.0
7,47,4.0
7,69,3.0
7,76,5.0
7,153,3.0
7,170,5.0
7,172,4.0
7,185,3.0
7,188,4.0
7,196,3.0
7,296,4.0
7,300,3.0
7,316,5.0
7,318,4.0
7,338,3.0
7,364,4.0
7,368,3.0
7,377,3.0
7,379,3.0
7,384,3.0
7,431,3.0
7,442,4.0
7,485,3.0
7,493,3.0
7,511,4.0
7,512,4.0
7,519,3.0
7,527,5.0
7,529,5.0
7,555,3.0
7,593,5.0
7,606,3.0
7,628,3.0
7,647,4.0
7,724,5.0
7,733,4.0
7,836,3.0
7,839,3.0
7,842,3.0
7,880,2.0
7,891,3.0
7,1049,4.0
7,1120,3.0
7,1320,3.0
7,1339,4.0
7,1356,3.0
7,1372,3.0
7,1377,2.0
7,1385,3.0
7,1391,3.0
7,1466,3.0
7,1479,4.0
7,1485,3.0
7,1518,3.0
7,1527,3.0
7,1544,3.0
7,1552,3.0
7,1562,3.0
7,1584,4.0
7,1591,3.0
7,1597,3.0
7,1625,5.0
7,1645,5.0
7,1653,3.0
7,1676,4.0
7,1681,2.0
7,1687,3.0
7,1717,3.0
7,1721,5.0
7,1762,3.0
7,1909,5.0
7,2026,4.0
7,2046,3.0
7,2125,4.0
7,2126,4.0
7,2153,1.0
7,2188,3.0
8,19,2.5
8,34,3.0
8,47,4.5
8,150,3.5
8,153,3.5
8,158,2.5
8,223,4.0
8,282,2.5
8,317,3.5
8,318,4.5
8,364,4.0
8,367,2.5
8,377,4.5
8,432,3.5
8,442,3.5
8,500,5.0
8,543,2.5
8,552,4.0
8,593,5.0
8,595,4.0
8,653,3.5
8,724,3.0
8,1036,3.5
8,1193,4.0
8,1207,4.0
8,1220,3.5
8,1270,4.5
8,1276,3.5
8,1285,4.5
8,1288,4.0
8,1356,5.0
8,1372,4.0
8,1374,4.0
8,1377,3.5
8,1380,3.5
8,1387,4.0
8,1391,3.0
8,1485,4.0
8,1517,4.5
8,1527,4.5
8,1544,3.0
8,1552,4.0
8,1556,2.0
8,1562,3.5
8,1584,3.0
8,1653,4.0
8,1721,0.5
8,1784,3.5
8,1909,5.0
8,1923,3.5
8,1961,4.0
8,1968,5.0
8,1997,5.0
8,2000,4.0
8,2003,3.0
8,2006,2.5
8,2011,4.0
8,2064,3.5
8,2080,3.5
8,2081,3.0
8,2115,4.0
8,2122,2.5
8,2161,3.0
8,2174,3.0
8,2355,3.5
8,2393,4.0
8,2396,2.0
8,2502,5.0
8,2539,3.5
8,2571,4.0
8,2572,3.5
8,2657,3.0
8,2683,4.5
8,2693,5.0
8,2694,4.0
8,2706,5.0
8,2716,3.0
8,2724,3.0
8,2762,3.5
8,2797,3.0
8,2918,4.0
8,2985,3.5
8,3033,4.0
8,3114,3.0
8,3255,5.0
8,3535,3.5
8,3552,2.5
8,3556,4.0
8,3623,2.5
8,3717,4.5
8,3752,3.5
8,3786,4.0
8,3793,5.0
8,3863,3.0
8,3977,4.0
8,4002,3.5
8,4148,4.0
8,4246,5.0
8,4299,5.0
8,4306,4.0
8,4361,5.0
8,4638,3.0
8,4701,3.5
8,4874,3.0
8,4896,3.0
8,4963,4.0
8,4995,3.5
8,5015,3.5
8,5445,2.5
8,5452,3.0
8,5459,4.0
8,5481,3.5
8,5589,4.0
8,5630,4.0
8,5667,3.5
8,5816,3.0
8,6365,3.5
8,6708,4.0
8,6992,3.5
8,7143,1.5
8,7155,4.0
8,7293,3.5
8,7317,4.0
8,7373,4.0
8,7387,4.0
8,7701,3.0
8,8464,4.0
8,8529,0.5
8,8969,4.5
8,30825,4.0
8,34162,3.5
8,41566,4.0
8,44191,3.5
8,45517,3.5
8,45722,3.5
8,48385,5.0
8,48877,3.0
8,52245,3.5
8,52722,3.5
8,53125,3.0
8,53894,4.0
8,54004,4.0
8,54272,3.0
8,54503,5.0
8,55247,0.5
8,55280,4.0
8,55577,2.5
8,56003,1.0
8,56587,3.5
8,56941,4.0
8,58559,5.0
8,60037,1.5
8,61071,3.5
8,61246,4.0
8,64032,2.5
9,16,4.0
9,34,4.0
9,47,4.5
9,150,3.0
9,185,2.0
9,196,1.0
9,215,4.5
9,260,5.0
9,296,5.0
9,316,1.0
9,318,3.0
9,326,4.0
9,352,4.0
9,364,1.0
9,373,4.0
9,446,5.0
9,492,4.0
9,515,4.0
9,527,1.0
9,593,5.0
9,599,5.0
9,665,3.0
9,803,5.0
9,841,4.5
9,858,5.0
9,923,5.0
9,950,4.0
9,968,5.0
9,994,5.0
9,1036,4.5
9,1076,4.5
9,1079,4.0
9,1080,5.0
9,1093,3.0
9,1097,3.0
9,1123,5.0
9,1151,5.0
9,1163,5.0
9,1171,3.0
9,1173,5.0
9,1185,4.0
9,1186,5.0
9,1188,4.0
9,1189,4.0
9,1193,5.0
9,1201,5.0
9,1204,4.0
9,1220,5.0
9,1221,5.0
9,1222,4.0
9,1224,5.0
9,1237,5.0
9,1238,5.0
9,1248,5.0
9,1261,5.0
9,1267,5.0
9,1270,3.0
9,1274,4.0
9,1276,5.0
9,1280,5.0
9,1285,5.0
9,1288,5.0
9,1295,4.0
9,1305,5.0
9,1320,4.0
9,1340,4.0
9,1356,3.0
9,1372,4.0
9,1374,4.5
9,1380,1.0
9,1387,4.0
9,1391,4.0
9,1423,5.0
9,1483,4.5
9,1517,5.0
9,1527,4.0
9,1544,2.0
9,1546,5.0
9,1554,5.0
9,1594,4.0
9,1673,4.0
9,1676,2.0
9,1719,5.0
9,1734,5.0
9,1909,5.0
9,1923,2.0
9,1961,3.0
9,1983,1.0
9,1997,4.0
9,2003,1.0
9,2018,5.0
9,2019,5.0
9,2064,4.0
9,2081,4.0
9,2096,5.0
9,2100,2.0
9,2105,5.0
9,2144,2.0
9,2159,3.0
9,2160,5.0
9,2165,5.0
9,2204,4.0
9,2287,3.0
9,2300,5.0
9,2323,5.0
9,2349,4.0
9,2355,4.0
9,2366,5.0
9,2393,3.0
9,2396,4.0
9,2427,5.0
9,2454,4.0
9,2459,3.0
9,2502,4.0
9,2571,5.0
9,2609,4.0
9,2641,4.0
9,2648,5.0
9,2657,4.0
9,2664,4.0
9,2677,4.0
9,2683,4.0
9,2693,4.0
9,2716,3.0
9,2718,3.0
9,2723,4.5
9,2746,4.0
9,2762,4.0
9,2791,5.0
9,2851,1.0
9,2877,5.0
9,2890,5.0
9,2912,5.0
9,2915,5.0
9,2950,2.0
9,2968,4.0
9,2971,4.0
9,2985,5.0
9,3016,4.0
9,3019,5.0
9,3024,2.0
9,3030,5.0
9,3201,4.5
9,3342,3.0
9,3418,4.5
9,3446,5.0
9,3471,5.0
9,3481,5.0
9,3527,1.0
9,3535,3.5
9,3556,3.0
9,3702,4.0
9,3704,3.0
9,3706,4.0
9,3707,3.0
9,3741,5.0
9,3742,5.0
9,3788,4.0
9,3789,5.0
9,3791,1.0
9,3793,4.0
9,3807,4.5
9,3864,2.0
9,3910,5.0
9,3917,4.0
9,3932,3.0
9,3949,2.0
9,3972,5.0
9,3977,4.0
9,3983,4.0
9,3989,4.0
9,4002,4.0
9,4024,4.0
9,4027,4.0
9,4029,3.0
9,4037,5.0
9,4066,4.0
9,4216,5.0
9,4278,5.0
9,4357,3.0
9,4361,4.0
9,4440,2.5
9,4533,4.0
9,4563,3.0
9,4671,5.0
9,4848,4.0
9,4944,1.0
9,4963,5.0
9,4970,5.0
9,5065,2.0
9,5288,5.0
9,5378,5.0
9,5388,4.0
9,5445,3.5
9,5450,5.0
9,5459,2.0
9,5483,4.0
9,5686,5.0
9,5812,4.5
9,5881,5.0
9,5902,5.0
9,6001,4.0
9,6003,3.5
9,6197,5.0
9,6269,5.0
9,6290,3.5
9,6347,4.0
9,6365,3.0
9,6380,5.0
9,6395,4.0
9,6433,5.0
9,6465,5.0
9,6618,5.0
9,6711,5.0
9,6774,3.5
9,6796,4.0
9,6807,4.0
9,6868,4.5
9,6874,5.0
9,7022,3.5
9,7072,4.0
9,7096,4.0
9,7162,4.5
9,7280,3.5
9,7373,4.0
9,7387,3.5
9,7438,5.0
9,7484,5.0
9,7564,5.0
9,7728,3.0
9,7757,5.0
9,7792,2.5
9,7820,4.5
9,7932,5.0
9,8154,4.0
9,8484,4.5
9,8670,3.5
9,8781,4.5
9,8894,1.0
9,8910,5.0
9,8914,4.0
9,8930,4.5
9,8983,4.5
9,8987,4.5
9,9005,2.5
9,9018,4.0
9,25744,3.0
9,25755,4.0
9,26003,5.0
9,26048,4.5
9,26094,3.0
9,26122,4.5
9,26265,4.0
9,26285,3.0
9,26366,5.0
9,26712,5.0
9,27563,4.5
9,27611,5.0
9,27792,5.0
9,27801,3.0
9,27850,5.0
9,27878,5.0
9,31689,3.5
9,31878,3.0
9,33154,5.0
9,33834,4.5
9,34048,3.5
9,37741,5.0
9,38886,3.5
9,39183,5.0
9,40732,4.5
9,42217,3.5
9,42632,4.0
9,45928,4.5
9,48385,4.5
9,48516,3.5
9,48877,3.5
9,50872,4.5
9,51540,5.0
